Unnamed: 0,years,company,title,contents,link
48,2020.04.30.,디지털타임스,코로나19 ‘집단면역’ 조사한다…“대구·경북 우선 검토”,"당국 “국민영양조사 통해 확보된 혈액 활용 계획”바이러스 무력화하는 항체 형성 여부로 평가정부가 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 집단면역 조사에 나선다.  권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책 수립을 위해 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다. 인구면역도는 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다. 권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용할 계획""이라고 말했다. 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼 이 지역을 대상으로 우선 항체검사를 실시할 방침이다.권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다. 김수연기자 newsnews@dt.co.kr권준욱 중앙방역대책부본부장(국립보건연구원장)이 국내 코로나19 발생 100일째인 28일 오후 충북 청주시 질병관리본부에서 국내 발생현황 및 확진환자 중간조사 결과 등 정례브리핑을 하고 있다. 연합뉴스     디지털타임스 채널 구독 / 뉴스스탠드 구독디지털타임스 홈페이지 바로가기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002595985
49,2020.04.30.,연합뉴스,"코로나19 '집단면역' 조사한다…당국 ""국민영양조사 통해 확인""","환자 많았던 대구·경북 지역 우선 검토(서울=연합뉴스) 신선미 기자 = 방역당국이 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 '인구면역도' 조사를 시행하기로 했다. 브리핑하는 권준욱 부본부장[연합뉴스 자료 사진]    권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책을 수립하기 위한 목적으로 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.    인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다.    인구면역도는 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다.    권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용하겠다""는 구체적인 방안도 제시했다.     국내에서는 신천지대구교회와 관련해 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼, 방역당국은 이 감염병 특별관리지역에서 우선 항체검사를 시행할 방침이다.    권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다.신종 코로나바이러스 감염증(코로나19) (PG)[장현경 제작] 일러스트    sun@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011581972
51,2020.05.01.,뉴시스,코로나19 확진자 9명 늘어 1만774명…사흘째 한자릿수 증가,"해외유입 8명·지역발생 1명 추가완치 9072명…8685명 검사 중  사망 1명 늘어 248명…치명률 2.3%[대구=뉴시스] 이무열 기자 = 국내 첫 신종 코로나바이러스 감염증(코로나19) 확진환자가 발생한지 100일째인 28일 오후 코로나19 지역거점병원인 대구 중구 계명대학교 대구동산병원에서 근무 교대를 위해 방호복을 착용한 의료진이 병동으로 들어가고 있다. 2020.04.28. lmy@newsis.com[세종=뉴시스] 변해정 구무서 기자 = 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 하루 사이 9명 늘어 1만774명이 됐다. 신규 확진자 수는 사흘 연속 한 자릿수를 유지했다. 사망자는 1명이 늘어 248명이다. 치명률은 2.3%다. 질병관리본부 중앙방역대책본부는 1일 오전 0시 기준 국내 코로나19 누적 확진자 수는 총 1만774명이라고 밝혔다. 전날 1만765명에 비해 9명 증가했다. 일일 신규 확진자 수는 지난달 29일(9명)과 30일(4명)에 이어 사흘째 한 자릿수를 유지했다. 지난달 18일(18명) 10명대로 줄어든 뒤 19일부터 이날까지 13일째 10명 안팎을 유지하고 있는 셈이다.  신규 확진자 9명 중 8명이 해외 유입 사례였다. 이 가운데 4명이 공항 검역 과정에서, 4명은 무증상 입국후 뒤늦게 지역사회에서 각각 확진됐다. 해당 지역은 모두 수도권(경기 2명, 서울 1명, 인천 1명)이다. 전체 확진자 중 해외유입 사례는 총 1073명으로 늘어났다. 내국인이 90.6%를 차지한다. 공항 검역 과정에서 450명, 지역사회에서 623명 확인됐다.신규 확진자 1명은 경북 지역에서 발생한 사례다.  국내 인구 10만명당 코로나19 발생률은 20.78명이다.사망자는 전날 대비 1명이 늘어 총 248명이다. 확진자 대비 사망자 비율인 치명률은 2.30%였다. 80세 이상 24.28%, 70대 10.58%, 60대 2.60%, 50대 0.77%, 40대 0.21%, 30대 0.17% 순이다. 완치해 격리해제 된 확진자는 13명 늘어 총 9072명이 됐다. 신규 확진자 수보다 격리해제자 수가 더 많아 격리 치료를 받는 확진자는 1454명으로 5명 감소했다. 코로나19 진단검사에서 음성 판정을 받은 인원은 총 60만3610명이다. 현재 8685명은 검사결과를 기다리고 있다.☞공감언론 뉴시스 hjpyun@newsis.com, nowest@newsis.com▶ 네이버에서 뉴시스TV 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009842603
52,2020.05.01.,뉴시스,코로나19 신규환자 9명…사흘째 한자릿수대 증가(종합),"누적 1만774명…해외유입 8명·지역발생 1명완치자 9072명…8685명 코로나19 검사 중 사망자 1명 늘어 248명…치명률 2.30%[대구=뉴시스] 이무열 기자 = 국내 첫 신종 코로나바이러스 감염증(코로나19) 확진환자가 발생한지 100일째인 28일 오후 코로나19 지역거점병원인 대구 중구 계명대학교 대구동산병원에서 근무 교대를 위해 방호복을 착용한 의료진이 병동으로 들어가고 있다. 2020.04.28. lmy@newsis.com[세종=뉴시스] 변해정 구무서 기자 = 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 하루 사이 9명 늘어 1만774명이 됐다. 신규 확진자 수는 사흘 연속 한 자릿수를 유지했다. 사망자는 1명이 늘어 248명이다. 치명률은 2.3%다. 질병관리본부 중앙방역대책본부는 1일 오전 0시 기준 국내 코로나19 누적 확진자 수는 총 1만774명이라고 밝혔다. 전날 1만765명에서 9명 증가했다. 일일 신규 확진자 수는 지난달 29일(9명)과 30일(4명)에 이어 사흘째 한 자릿수를 유지했다. 사흘 연속 한 자릿수 증가폭을 보인 것은 신천지대구교회 신도인 '31번째 환자'가 발생한 2월 18일 이후 처음이다.  지난달 18일(18명) 10명대로 줄어든 뒤 19일부터 이날까지 2주(14일)째 10명 안팎을 유지하고 있는 셈이다.  신규 확진자 9명 중 8명이 해외 유입 사례였다. 이 가운데 4명이 공항 검역 과정에서, 4명은 무증상 입국했거나 해외유입자로부터 감염돼 뒤늦게 지역사회에서 확진됐다. 해당 지역은 모두 수도권(경기 2명, 서울 1명, 인천 1명)이다. 전체 확진자 중 해외유입 사례는 총 1073명으로 늘어났다. 내국인이 90.6%를 차지한다. 공항 검역 과정에서 450명, 지역사회에서 623명 확인됐다.신규 확진자 1명은 경북 지역에서 발생한 사례다.  지역별 누적 확진자 수는 대구 6852명, 경북 1366명이다. 경기 678명, 서울 634명, 인천 94명이다. 이 밖에 충남 143명, 부산 137명, 경남 117명, 강원 53명, 세종 46명, 충북 45명, 울산 43명, 대전 40명, 광주 30명, 전북 18명, 전남 15명, 제주 13명 순이었다. 전체 확진자 중에서 여성은 6418명으로 59.57%를 차지했다. 나머지 4356명(40.43%)은 남성이다. 연령별로는 20대가 2957명(27.45%)으로 가장 많았다. 이어 ▲50대 1956명(18.15%) ▲40대 1429명(13.26%) ▲60대 1348명(12.51%) ▲30대 1159명(10.76%) ▲70대 709명(6.58%) ▲10대 590명(5.48%) ▲80세 이상 486명(4.51%) ▲0∼9세 140명(1.30%) 등의 순으로 나타났다. 국내 인구 10만명당 코로나19 발생률은 20.78명이다.사망자는 전날 대비 1명이 늘어 총 248명이다. 확진자 대비 사망자 비율인 치명률은 2.30%였다. 80세 이상 24.28%, 70대 10.58%, 60대 2.60%, 50대 0.77%, 40대 0.21%, 30대 0.17% 순이다. 완치해 격리해제 된 확진자는 13명 늘어 총 9072명이 됐다. 신규 확진자 수보다 격리해제자 수가 더 많아 격리 치료를 받는 확진자는 1454명으로 5명 감소했다. 코로나19 진단검사에서 음성 판정을 받은 인원은 총 60만3610명이다. 현재 8685명은 검사결과를 기다리고 있다.☞공감언론 뉴시스 hjpyun@newsis.com, nowest@newsis.com▶ 네이버에서 뉴시스TV 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009842626
59,2020.05.01.,연합뉴스,코로나 상담전화도 어려운 일본…응급이송 거부 90% 증가,노상 변사자 등 감염 사후 확인 16건…입원 거부된 80대 결국 사망(가와사키 교도=연합뉴스) 2020년 4월 23일 일본 가나가와(神奈川)현 가와사키(川崎) 소재 성 메리애나 의대 병원 집중치료실에서 의료진이 신종 코로나바이러스 감염증(코로나19)에 걸린 중환자를 돌보고 있다.    (도쿄=연합뉴스) 이세원 특파원 = 일본에서 신종 코로나바이러스 감염증(코로나19) 영향으로 구급의료 체계가 제 기능을 못 하는 가운데 병원을 못 구해 응급환자 이송이 지연된 사례가 1주일 사이에 1천건 넘게 발생한 것으로 파악됐다.    1일 교도통신에 따르면 4차례 이상 조회에도 병원을 확보하지 못해 응급환자를 이송할 곳이 30분 이상 결정되지 않는 '구급이송 곤란 사안'이 지난달 20∼26일 일본 전국 주요 소방본부에서 1천656건 발생한 것으로 확인됐다.    이는 작년 같은 시기보다 약 91%나 늘어난 규모다.    환자가 열이 나거나 호흡 곤란 증상을 보이는 등 코로나19 감염이 의심되는 경우 환자 수용을 거부하는 사례도 급증했다고 이 통신은 전했다.    실제로 사이타마(埼玉)현에서는 구급차로 이송된 후 코로나19 확진 판정을 받은 80대 노인이 입원을 거부당하고 집에 머물다 사망하는 사건이 발생했다고 도쿄신문이 보도했다.    유족의 설명에 의하면 지난달 초부터 발열·기침·미각 장애 등을 겪었지만 보건 당국이 응하지 않아 유전자 증폭(PCR) 검사를 받지 못하고 집에 머물던 사이타마현의 남성(83)이 증상이 악화한 최근에야 국립병원에 응급 이송됐다.일본 도쿄도(東京都) 소방청 구급차가 신종 코로나바이러스 감염증(코로나19) 환자를 수용할 도쿄의 한 병원에 도착한 모습[교도=연합뉴스 자료사진]    PCR 검사 결과 양성으로 판명된 이 남성은 입원을 요청했으나 보건소 측은 자택 요양을 지시했다.    그로부터 1∼2일 사이에 남성은 급격히 상태가 악화해 다른 병원에 이송됐으며 지난달 27일 사망했다.    앞서 사이타마현에서는 코로나19 양성 판정을 받은 70대 남성과 50대 남성이 증상이 가볍다는 이유로 자택에 머물다 사망한 사건도 있었다.    이 사건을 계기로 일본 정부는 경증 환자를 자택 대신 의사와 간호사가 상주하는 숙박시설에 수용하기로 방침을 전환했으나 의료 현장의 대응은 여전히 미흡해 보인다.    마이니치(每日)신문의 집계에 의하면 일본 경찰이 3월 중순부터 지난달 27일까지 변사 등으로 처리한 사망 사건 중에 코로나19 감염 사실이 사후에 확인된 사례가 16건에 달했다.    여기에는 노상이나 집에서 갑자기 쓰러져 사망한 이들이 포함돼 있다.    코로나19 환자가 상담조차 제대로 받아보지 못하고 숨을 거두는 사례도 있는 것으로 알려졌다.    도쿄도 세타가야(世田谷)구에서는 지난달 11일 코로나19에 감염된 50대 남성이 회사 숙소에서 숨졌는데 이 남성은 열이 나자 보건소 상담 센터에 여러 번 전화했으나 한 번도 연결되지 않았다고 산케이(産經)신문은 1일 보도했다.    도쿄 내 23개 특별구(區)에 확인한 결과 분쿄(文京)구를 제외한 22개 특별구 보건소에는 발열 증상 등에 관한 상담이 하루에 100건 넘게 들어왔으며 가장 많은 오타(大田)구의 경우 300∼400건에 달했다고 신문은 전했다.     sewonlee@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011582875
60,2020.05.01.,한경닷컴,'코로나19 사태' 일본은 지금…상담도 못 받고 사망 속출,"코로나 상담전화도 어려워응급이송 거부, 전년比 91% 증가노상 변사자 등 감염 사후 확인 16건입원 거부된 80대 사망 사례도사진=연합뉴스코로나19(신종 코로나바이러스 감염증) 팬데믹(대유행) 속에서도 '방역 선진국'으로 우뚝 선 한국과 달리 일본은 현재 '코로나 상담전화' 처리도 버거운 상황인 것으로 알려지고 있다. 특히 응급환자 이송 지연 사례가 1주일 새 1600건 넘게 발생했는데 이는 구급의료 체계가 무너지면서 입원 가능한 병원을 제때 못 구했다는 이야기다. 1일 교도통신 등에 따르면 4차례 이상 조회에도 병원을 확보하지 못해 응급환자를 이송할 곳이 30분 이상 결정되지 않는 '구급이송 곤란 사안'이 지난달 20∼26일 일본 전국 주요 소방본부에서 1656건 발생한 것으로 확인됐다. 이는 작년 같은 시기보다 91%가량 급증한 수준이다. 환자가 열이 나거나 호흡 곤란 증상을 보이는 등 코로나19 감염이 의심되는 경우 환자 수용을 거부하는 사례도 급증한 것으로 드러났다. 사이타마(埼玉)현에서는 구급차로 이송된 후 코로나19 확진 판정을 받은 80대 노인이 입원을 거부당하고 집에 머물다 사망하는 사건이 발생했다고 도쿄신문은 보도했다.보도에 따르면 지난달 초부터 발열·기침·미각 장애 등을 겪었지만 보건 당국이 응하지 않아 유전자 증폭(PCR) 검사를 받지 못하고 집에 머물던 사이타마현의 남성(83)이 증상이 악화한 최근에야 국립병원에 응급 이송됐다는 것. PCR 검사 결과 양성으로 판명된 이 남성은 입원을 요청했으나 보건소 측은 자택 요양을 지시했다는 게 유족 측의 설명이다.앞서 사이타마현에서는 코로나19 양성 판정을 받은 70대 남성과 50대 남성이 증상이 가볍다는 이유로 자택에 머물다 사망한 사건도 나왔다. 이 사건을 계기로 일본 정부는 경증 환자를 자택 대신 의사와 간호사가 상주하는 숙박시설에 수용하기로 방침을 전환하기도 했다. 마이니치(每日)신문의 집계에 의하면 일본 경찰이 3월 중순부터 지난달 27일까지 변사 등으로 처리한 사망 사건 중에 코로나19 감염 사실이 사후에 확인된 사례가 16건에 이른다. 노상이나 집에서 갑자기 쓰러져 사망한 이들이 포함돼 있다.코로나19 환자가 상담조차 제대로 받아보지 못하고 숨을 거두는 사례도 보도됐다. 도쿄도 세타가야(世田谷)구에서는 지난달 11일 코로나19에 감염된 50대 남성이 회사 숙소에서 숨졌는데 이 남성은 열이 나자 보건소 상담 센터에 여러 번 전화했으나 한 번도 연결되지 않았다고 산케이(産經)신문이 이날 전했다.사진=연합뉴스한경닷컴 뉴스룸 open@hankyung.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=015&aid=0004333484
75,2020.04.30.,eTimesinternet Co,'코로나19' 신규 확진 4명…모두 해외유입·국내발생 '0',"10일 오후 대구 중구 계명대학교 대구동산병원에서 보호복을 착용한 의료진이 병실로 향하고 있다. 연합뉴스국내 코로나19 일일 신규 확진자 수가 4명으로 줄었다. 전원 해외유입 환자로 국내 발생한 환자는 없었다.질병관리본부 중앙방역대책본부는 30일 오전 0시 현재 전일 0시 대비 확진환자 4명이 추가로 확인됐다고 밝혔다.신규 확진자 4명 전원은 해외유입 사례로 모두 국내 입국 과정 중 검역소에서 확진됐다.일일 신규 확진자 수는 지난 19일 8명, 20일 13명, 21일 9명, 22일 11명, 23일 8명, 24일 6명, 25일 10명, 26일 10명, 27일 10명, 28일 14명, 29일 9명을 기록하고 있다.현재까지 국내 코로나19 누적 확진자 수는 총 1만765명이다. 이 중 해외유입된 사례는 1065명으로 집계됐으며 내국인 비율이 91.1%다.완치해 격리에서 해제된 확진자는 137명 추가돼 총 9059명으로 늘었다. 완치율은 84.2%가 됐다.현재까지 코로나19 관련 사망자는 247명이다. 전날 공식 통계 대비 1명이 늘었다.이날까지 국내에서 누적 61만9881건의 코로나19 진단검사가 시행돼 8634명이 검사 결과를 기다리고 있다.정현정기자 iam@etnews.com▶ 네이버 홈에서 [전자신문] 구독하기▶ 전자신문 바로가기 [Copyright ⓒ 전자신문 & 전자신문인터넷, 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=030&aid=0002880702
76,2020.04.30.,연합뉴스,코로나19 신규확진 4명·총1만765명…72일만에 지역발생 '0명'(종합),"4명 모두 해외유입…사망자 1명 늘어 총 247명·완치 9천59명2월18일 31번 환자 발생 이후 신규환자 최저치 기록(서울=연합뉴스) 채새롬 기자 = 30일 국내 신종 코로나바이러스 감염증(코로나19) 확진자는 전날보다 4명 증가한 것으로 집계됐다.     이들 모두 해외 유입 사례로, 전국의 지역에서 발생한 환자는 '0명'을 기록했다. 국내 지역에서 신규 환자가 발생하지 않은 것은 2월 18일 이후 72일 만이다.육군 31사단, 코로나19 방역에 총력(광주=연합뉴스) 20일 오후 광주 광산구 호남대학교에서 육군 제31보병사단 장병들이 코로나19 확산 예방을 위해 방역 소독을 하고 있다. 31사단은 이번 주말까지 225개소에서 연인원 900여명을 투입해 다중이용시설에 대한 검역 및 방역, 도시락 지원 등 다양한 작전을 펼친다. 2020.4.20 [육군 제31보병사단 제공. 재판매 및 DB 금지] pch80@yna.co.kr    중앙방역대책본부(방대본)는 이날 0시 기준 코로나19 확진자가 전날 0시보다 4명 늘어나 총 1만765명을 기록했다고 밝혔다.    방대본 발표일 기준으로 일일 신규 확진자 수는 18일에 18명으로 10명대로 감소한 뒤 19일부터 이날까지 11일째 6~14명을 기록하는 안정적인 추세를 이어갔다. 이날에는 4명으로 줄어 31번 환자가 발생한 2월 18일 이후 72일 만에 최저치를 기록했다는 게 방대본의 설명이다.    신규 확진자 4명은 모두 해외 유입 사례로, 전부 공항 검역 과정에서 확인됐다. 지역에서는 신규 확진자가 추가되지 않았다.    이날 0시 기준 코로나19 확진자 중 사망자는 누적 247명이다. 전날 1명이 사망했다.     치명률은 평균 2.29%이지만 60대에 2.60%, 70대 10.44%, 80세 이상 24.33% 등으로 고령일수록 급격히 높아진다.     완치해 격리 해제된 확진자는 전날 137명이 늘어 총 9천59명(완치율 84.2%)이 됐다. 현재 격리 치료를 받는 환자 수는 1천459명으로 134명이 줄었다.     지역별 누적 확진자 수는 대구 6천852명, 경북 1천365명, 경기 676명, 서울 633명이다.    이 밖에 충남 143명, 부산 137명, 경남 117명, 인천 93명, 강원 53명, 세종 46명, 충북 45명, 대전 40명, 광주 30명, 전북 18명, 전남 15명, 제주 13명 순이다. 검역에서는 이날까지 총 446명이 확진됐다.    성별로는 국내 확진자 중 여성이 6천413명(59.57%)으로 남성 4천352명(40.43%)보다 많다.    연령별로는 20대가 2천951명(27.42%)으로 가장 많고 50대가 1천956명(18.17%), 40대 1천427명(13.26%), 60대 1천348명(12.52%) 순이다.     지금까지 코로나19 진단 검사를 받은 사람은 총 61만9천881명이다. 이 중 60만482명이 '음성'으로 확인됐고 8천634명은 검사를 받고 있다.     방대본은 매일 오전 10시께 그날 0시 기준으로 코로나19 일별 환자 통계를 발표하고 있다. srchae@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011581558
77,2020.04.30.,더팩트,코로나19 신규 확진자 4명…모두 해외 유입,"30일 중앙방역대책본부에 따르면 코로나19 신규 확진자는 4명 늘어 모두 1만765명을 기록했다. 모두 해외 유입 사례로, 국내 지역에서는 신규 확진자가 추가되지 않았다. /이동률 기자코로나19 신규확진자 4명 늘어 모두 1만765명…지금까지 해외유입 사례 총 1065명[더팩트│성강현 기자] 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 4명 늘었다.30일 중앙방역대책본부는 이날 0시 기준 국내 코로나19 확진자가 전날보다 4명 늘어나 모두 1만765명을 기록했다고 밝혔다. 사망자는 1명 늘어난 247명으로 집계됐다.신규 확진자 4명은 모두 해외 입국자로, 전부 공항 검역 과정에서 확인됐다. 지금까지 국내에서 발생한 해외유입 사례는 총 1065명이다. 지역에서는 신규 확진자가 추가되지 않았다. 국내 지역에서 신규 확진자가 발생하지 않은 것은 지난 2월 18일 이후 72일 만이다.지역별 누적 확진자는 대구가 6852명으로 가장 많다. 이어 경북 1365명, 경기 676명, 서울 633명, 충남 143명, 부산 137명, 경남 117명, 인천 93명, 강원 53명, 세종 46명, 충북 45명, 울산 43명, 대전 40명, 광주 30명, 전북 18명, 전남 15명, 제주 13명 순이다.완치해 격리 해제된 확진자는 137명이 늘어 총 9059명이 됐다. 완치율은 84.2%이다. 격리 치료자는 1459명으로 134명이 줄었다.지금까지 코로나19 진단 검사를 받은 이들은 총 61만9881명이며 60만482명이 '음성'으로 확인됐다. 8634명은 아직 진행 중이다.danke@tf.co.kr- 더팩트 뮤직어워즈는 언제? [알림받기▶]  - 내 아이돌 응원하기 [팬앤스타▶]  저작권자 ⓒ 특종에 강한 더팩트 & tf.co.kr 무단 전재 및 재배포 금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=629&aid=0000024509
78,2020.04.30.,연합뉴스,"코로나19 72일만에 지역발생 '0명'…""강력한 거리두기 효과""(종합2보)","신규 확진 4명 모두 해외유입…사망자 1명 늘어 총 247명·완치 9천59명2월18일 31번 환자 발생 이후 신규환자 최저치 기록(서울=연합뉴스) 채새롬 기자 = 30일 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 전날보다 4명 증가한 것으로 집계됐다.     이들 모두 해외 유입 사례로, 전국 지역에서 발생한 환자는 '0명'을 기록했다. 국내에서 지역 사회 감염 사례가 발생하지 않은 것은 2월 18일 이후 72일 만이다.육군 31사단, 코로나19 방역에 총력4월 20일 오후 광주 광산구 호남대학교에서 육군 제31보병사단 장병들이 코로나19 확산 예방을 위해 방역 소독을 하고 있다. 31사단은 이번 주말까지 225개소에서 연인원 900여명을 투입해 다중이용시설에 대한 검역 및 방역, 도시락 지원 등 다양한 작전을 펼친다. [육군 제31보병사단 제공. 연합뉴스 자료사진. 재판매 및 DB 금지]     중앙방역대책본부(방대본)는 이날 0시 기준 코로나19 확진자가 전날 0시보다 4명 늘어나 총 1만765명을 기록했다고 밝혔다.    방대본 발표일 기준으로 일일 신규 확진자 수는 18일에 18명으로 10명대로 감소한 뒤 19일부터 전날까지 11일간 6~14명을 기록하며 안정적인 추세를 이어갔다. 이날에는 4명으로 줄어 31번 환자가 발생한 2월 18일 이후 72일 만에 최저치를 기록했다.    신규 확진자 4명은 모두 해외 유입 사례로, 전부 공항 검역 과정에서 확인됐다. 지역에서는 신규 확진자가 추가되지 않았다.    방역당국은 31번째 환자 발생 이후 72일 만에 처음으로 지역사회에서 연결고리가 불분명한 확진자가 발생하지 않았다고 설명했다. 같은 달 11∼15일은 신규 확진 사례가 없었고, 16∼17일에는 확진자가 3명 추가됐지만 모두 해외 유입과의 연관성이 확인됐다.    권준욱 중앙방역대책본부 부본부장은 이날 충북 오송 질병관리본부에서 열린 정례 브리핑에서 이에 대해 ""국민들 한 분 한 분이 강력한 사회적 거리두기에 적극 참여해 주시고 일선 의료진들이 진료에 철저를 기하면서 환자관리에도 만전을 기한 덕분""이라고 평가했다.    이어 ""이른 시기에 다량의 검사가 가능했던 것도 큰 역할을 했다""며 ""개별사례를 철저히 확인하고 추적 관리하는 등 방역대책의 기본을 충실히 이행해준 일선의 지자체의 노력도 영향을 줬다""고 공을 돌렸다.    권 부본부장은 ""지역사회 감염이 줄어들고 있는 동시에 방역망 안에서 환자가 나오고 있다는 것이 긍정적인 신호인 것만은 확실하지만, 여전히 사망자들이 발생하고 있어 안타깝다""며 ""감염 연결고리에서 가장 취약한 어르신과 기저질환자를 잊어서 안 된다""고 강조했다.    그는 ""오늘을 시작으로 긴 연휴가 이어져 대응하기 어려운 며칠이 될 것 같다""며 ""몸이 조금이라도 이상하면 외출을 삼가고, 가급적 여행을 자제하시되 가야 한다면 최소 규모로 이동하고 단체 식사는 피해달라""고 당부했다.    이날 0시 기준 코로나19 확진자 중 사망자는 누적 247명이다. 전날 1명이 사망했다.     치명률은 평균 2.29%이지만 60대에 2.60%, 70대 10.44%, 80세 이상 24.33% 등으로 고령일수록 급격히 높아진다.     완치해 격리 해제된 확진자는 전날 137명이 늘어 총 9천59명(완치율 84.2%)이 됐다. 현재 격리 치료를 받는 환자 수는 1천459명으로 전날보다 134명이 줄었다.     지역별 누적 확진자 수는 대구 6천852명, 경북 1천365명, 경기 676명, 서울 633명이다.    이 밖에 충남 143명, 부산 137명, 경남 117명, 인천 93명, 강원 53명, 세종 46명, 충북 45명, 대전 40명, 광주 30명, 전북 18명, 전남 15명, 제주 13명 순이다. 검역에서는 이날까지 총 446명이 확진됐다.    성별로는 국내 확진자 중 여성이 6천413명(59.57%)으로 남성 4천352명(40.43%)보다 많다.    연령별로는 20대가 2천951명(27.42%)으로 가장 많고 50대가 1천956명(18.17%), 40대 1천427명(13.26%), 60대 1천348명(12.52%) 순이다.     지금까지 코로나19 진단 검사를 받은 사람은 총 61만9천881명이다. 이 중 60만482명이 '음성'으로 확인됐고 8천634명은 검사를 받고 있다.     방대본은 매일 오전 10시께 그날 0시 기준으로 코로나19 일별 환자 통계를 발표하고 있다. srchae@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011582122
