Unnamed: 0,years,company,title,contents,link
28,2020.05.01.,뉴시스,러시아 총리도 코로나19 감염...누적 확진자 10만 넘어,"푸틴, 벨로우소프 제1부총리 총리 대행으로 임명[모스크바=AP/뉴시스] 러시아의 새 총리로 15일(현지시간) 미하일 미슈스틴 국세청장이 임명됐다. 사진은 2019년 5월 6일 모스크바 크렘린에서 블라디미르 푸틴 대통령과의 회의에 참석한 미슈스틴의 모습. 2020.01.16[런던=뉴시스] 이지예 기자 = 러시아의 미하일 미슈스틴 총리(54)가 신종 코로나바이러스 감염증(코로나19)에 감염됐다. 타스통신, 모스크바타임스에 따르면 미슈스틴 총리는 30일(현지시간) 블라디미르 푸틴 러시아 대통령과의 화상회의에서 ""코로나바이러스 검사에서 양성이 나왔다""고 밝혔다. 러시아의 실권자인 푸틴 대통령은 지난 1월 영구 집권을 위한 개헌을 추진하면서 미슈스틴을 총리직에 앉혔다. 그는 국세청장 출신의 정치 신인이다. 최근에는 러시아의 코로나19 대응에서 주도적 역할을 해 왔다. 미슈스틴 총리는 공무 수행을 잠시 중단하고 자가 격리에 들어갔다. 푸틴 대통령은 그가 코로나19에서 회복하는 동안 안드레이 벨로우소프 제1부총리를 총리 대행으로 임명했다. 푸틴 대통령은 이날 미슈스틴 총리의 쾌차를 빌었다. 또 그에게 벌어진 일이 누구에게나 일어날 수 있다고 코로나19에 대한 주의를 당부했다. 미슈스틴 총리와 직접적 접촉을 해 온 내각 장관이나 직원들은 정기적으로 코로나19 검사를 받고 있다고 알려졌다. 이날 기준 러시아의 코로나19 누적 확진자는 10만 명을 넘어섰다. 글로벌 통계웹 월드오미터에 따르면 러시아에서는 10만6498명이 코로나19에 감염됐다. 사망자는 1073명이다.☞공감언론 뉴시스 ez@newsis.com▶ 네이버에서 뉴시스TV 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=003&aid=0009842346
29,2020.05.01.,연합뉴스,"미슈스틴 러시아 총리 코로나19 감염…""검사서 양성 판정""","(모스크바=연합뉴스) 유철종 특파원 = 미하일 미슈스틴 러시아 총리(54)가 30일(현지시간) 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았다.     타스 통신 등에 따르면 미슈스틴 총리는 이날 블라디미르 푸틴 대통령과의 화상 회의에서 코로나19 감염 사실을 밝혔다.     그는 푸틴 대통령에게 ""앞서 받았던 코로나19 검진 검사에서 양성 판정이 나왔다는 사실을 방금 통보받았다""고 보고했다.     미슈스틴은 이어 자가격리에 들어갈 것이라면서, 안드레이 벨로우소프 제1부총리에게 총리 권한 대행을 맡기겠다고 제안했다.      푸틴 대통령은 벨라우소프 제1부총리를 총리 권한 대행으로 하자는 제안을 지지했다고 현지 언론은 전했다.미하일 미슈스틴 러시아 총리. [타스=연합뉴스 자료사진]    cjyou@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011582476
30,2020.05.01.,서울신문,"러시아 총리, 화상 회의 도중 “저 코로나 걸렸답니다”","[서울신문]미하일 미슈스틴 러시아 총리.연합뉴스미슈스틴 러시아 총리 코로나19 감염벨로우소프 제1부총리 총리 대행30일(현지시간) 미하일 미슈스틴 러시아 총리(54)가 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았다.미슈스틴 총리는 이날 블라디미르 푸틴 대통령과의 화상 회의에서 코로나19 감염 사실을 밝혔다.그는 푸틴 대통령에게 “앞서 받았던 코로나19 검진 검사에서 양성 판정이 나왔다는 사실을 방금 통보받았다”고 보고했다.미슈스틴은 자가격리에 들어갈 것이라면서, 안드레이 벨로우소프 제1부총리에게 총리 권한 대행을 맡기겠다고 제안했다.푸틴 대통령은 벨라우소프 제1부총리를 총리 권한 대행으로 하자는 제안을 지지했다고 현지 언론은 전했다.푸틴 대통령은 또 미슈스틴 총리의 쾌차를 빌었다. 그에게 벌어진 일이 누구에게나 일어날 수 있다고 코로나19에 대한 주의를 당부했다.총리와 직접적 접촉을 해 온 내각 장관이나 직원들은 정기적으로 코로나19 검사를 받고 있다고 알려졌다.한편 이날 기준 러시아의 코로나19 누적 확진자는 10만 명을 넘어섰다. 글로벌 통계웹 월드오미터에 따르면 러시아에서는 10만6498명이 코로나19에 감염됐다. 사망자는 1073명이다.김채현 기자 chkim@seoul.co.kr▶ 네이버에서 서울신문 구독하기 클릭! ▶ 세상에 이런 일이 ▶ [연예계 뒷얘기] 클릭!ⓒ 서울신문(www.seoul.co.kr), 무단전재 및 재배포금지",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=081&aid=0003087129
35,2020.05.01.,YTN,"트럼프 ""코로나19 우한 연구소서 발원했다는 증거 봤다""","사진=YTN트럼프 미국 대통령이 코로나19가 우한 바이러스연구소에서 발원했다는 증거가 있다고 주장했다.현지 시간으로 30일, 로이터 통신은 트럼프 대통령이 백악관에서 열린 노인 관련 행사가 끝난 뒤 기자들과의 문답에서 이같이 말했다고 보도했다. 트럼프 대통령은 이어 ""중국이 바이러스를 멈출 수 없었거나 아니면 확산하도록 놔뒀다""는 주장도 펼쳤다. 하지만 ""더는 말할 수 없다""며 자신이 본 증거가 무엇인지 구체적으로 밝히지 않았다.트럼프 대통령은 중국에 대한 보복 조치의 하나로 추가 관세를 부여하는 방안을 검토하고 있다고 언급했다. 트럼프는 ""중국과의 무역 합의는 중국이 바이러스와 관련해서 한 행동에 비하면 부차적인 사안일 뿐이다""라고 말했다.하지만 트럼프 대통령의 우한 연구소 발원 언급은 미 정보당국의 판단과 전면적으로 대치된다. 미국 15개 정보기관을 총괄하는 국가정보국(DNI)은 29일 성명을 내고 코로나19 바이러스는 유전적으로 변형한 인공적 바이러스가 아니라고 발표했다, 그동안 트럼프 대통령은 코로나바이러스가 중국 우한 바이러스연구소에서 발원했다는 의혹을 지속해서 제기하며 중국이 책임을 져야 한다는 발언도 이어갔다. 하지만 중국은 발원지가 중국이라는 과학적 근거는 없다며 책임을 부인하고 있다.YTN PLUS 정윤주 기자(younju@ytnplus.co.kr)[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지] ▶ 이 시각 코로나19 확진자 현황을 확인하세요.  ▶ 대한민국 대표 뉴스 채널 YTN 생방송보기  ▶ 네이버에서 YTN 뉴스 채널 구독하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=052&aid=0001434830
40,2020.05.01.,YTN,코로나 충격에 수출 24% '급감'...반도체 15%↓ 자동차 36%↓,"동영상 뉴스     우리나라 4월 수출 369.2억 달러…1년 전보다 24.3% 감소코로나 여파 수요 급감·中 경기회복 지연·유가하락 영향4월 수입 15.9%↓ 378.7억 달러…무역수지 9.5억 달러 적자2012년 1월 이후 99개월 만에 무역수지 적자로 전환[앵커]코로나19 충격에 지난달 수출이 1년 전보다 24% 넘게 줄어들며 직격탄을 맞았습니다.반도체와 자동차, 석유제품 등 주요 품목 수출이 하락하며 무역수지는 2012년 1월 이후 99개월 만에 적자를 기록했습니다.취재기자 연결해 자세한 내용 알아보겠습니다. 이지은 기자!4월 수출 실적, 구체적인 내용은 어떻습니까?[기자]네, 우리나라의 4월 수출액이 369억 2천만 달러로 집계됐습니다.지난해보다 24.3% 감소한 수치입니다.코로나19가 확산하면서 미국과 유럽 등 해외 수요가 급감한 데다 중국의 경기회복 지연과 유가 급락 등이 더해지면서 큰 폭의 하락세를 보였습니다.수입은 15.9% 줄어든 378억 7천만 달러로 나타났습니다.이로써 우리나라 무역수지는 9억5천만 달러 적자를 기록하며 2012년 1월 이후 99개월 만에 적자로 돌아섰습니다.정부는 코로나19 상황에서도 국내 제조업이 정상 가동되는 가운데 중간재와 자본재를 계속 수입하면서 무역수지 적자가 불가피했다고 설명했습니다.하루 평균 수출은 16억7천8백만 달러로 1년 전보다 17% 넘게 줄었습니다.하지만 정부는 지난해보다 조업일이 이틀 적었던 점을 고려해 이 영향을 뺀 하루 평균 수출 물량을 살펴보면, -2.9%로 상대적으로 견조하다고 밝혔습니다.수출 감소분 중에 코로나19 영향은 70%에 달했고, 지난해 4월 수출이 연중 최고 수준이었던 점에서 역기저효과와 조업일수 감소 영향이 나머지 30%를 차지했습니다.[앵커]주요 품목들의 수출 현황은 어떻습니까?[기자]네, 대부분 품목의 수출이 감소했습니다.먼저 '수출 효자' 반도체의 경우 경기 둔화로 선 구매가 줄면서 수출이 15% 가까이 하락했습니다.또 해외 수요가 줄고 해외 딜러들이 영업을 중단하면서 자동차 수출도 36% 줄었습니다.국제 유가 하락 등의 여파로 석유제품 수출은 반 토막 아래로 급감했습니다.반면 코로나19 위기 속에 주목받는 비대면과 홈코노미, 그리고 방역 산업 관련 품목은 호조를 보였는데요.특히 재택근무와 온라인 교육 등으로 컴퓨터 수출이 99% 늘었고 화장지와 위생용품 등 생필품 수출도 증가했습니다.또 의료용 방진복과 소독제 등의 수출이 증가세를 보인 가운데 진단키트 수출이 3월보다 8배 급증한 것으로 집계됐습니다.지역별로는 지난 2월과 3월 주로 대중국 수출이 부진했던 것과 달리 4월에는 미국과 유럽 등 모든 지역 수출이 감소한 것으로 나타났습니다.정부는 코로나19에 따른 수출 부진은 세계적 현상이라면서 4월 수출은 주요 국가 모두 어려울 전망이라고 밝혔습니다.지금까지 경제부에서 YTN 이지은[jelee@ytn.co.kr]입니다.[저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지] ▶ 이 시각 코로나19 확진자 현황을 확인하세요.  ▶ 대한민국 대표 뉴스 채널 YTN 생방송보기  ▶ 네이버에서 YTN 뉴스 채널 구독하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001434883
44,2020.05.01.,연합뉴스,코로나19로 일상제한 유럽의 처참한 경제성적표,"ECB, 올해 5∼12% 위축 전망…프랑스·스페인, 1분기 경제성장률 최악마스크를 착용한 채 유럽중앙은행 본부 인근을 걷는 시민 [AP=연합뉴스]    (베를린=연합뉴스) 이광빈 특파원 = 유럽에서 신종 코로나바이러스 감염증(코로나19) 확산 사태의 여파로 암울한 경제 지표와 전망이 잇따라 나왔다.    지난달 3월 중순 이후 유럽 각국의 잇따른 공공생활 제한 조치로 경제 엔진이 멈춰선 데 따른 참담한 성적표를 받기 시작한 것이다.     크리스틴 라가르드 유럽중앙은행(ECB) 총재는 30일(현지시간) 통화정책회의가 끝난 뒤 기자회견에서 유로존(유로화 사용 19개국) 경제가 올해 5∼12% 위축될 수 있다고 전망했다.     2분기 경제는 15%까지 역성장할 수 있다고 전망했다.     라가르드 총재는 ""평시에 역사상 유례없는 규모와 속도로 경기가 하락하고 있다""고 말했다.     더구나 유럽연합(EU) 통계기구인 유로스타트(Eurostat)는 유로존의 1분기 경제가 전분기보다 3.8% 위축됐다고 발표했다.     연율 기준으로는 14.4% 위축됐다. 같은 기간 4.8% 위축세를 나타낸 미국과 비교해 상당히 악화한 수치다. 이는 유럽의 제한조치가 미국보다 먼저 시작된 탓도 있다.    이날 발표된 프랑스의 1분기 국내총생산(GDP)은 5.8% 역성장했다. GDP 측정이 시작된 1949년 이후 가장 좋지 않은 성적표다.     공장 파업과 학생 시위가 겹쳐 경제가 대부분 셧다운 됐던 1968년 2분기를 상회했다. 독일 폴크스바겐 공장의 마스크 착용한 노동자 [로이터=연합뉴스]    역시 상점 영업 금지와 이동제한령에 따른 경제활동 위축과 가계소비 급감에 따른 것으로 분석됐다.    스페인도 1분기에 5.2% 마이너스 성장을 했다.     스페인 통계청(INE)은 코로나19 사태에 따른 전국적 봉쇄령으로 GDP 집계에 필요한 데이터를 충분히 수집하는 데 어려움이 있었다면서 1분기 성장률의 확정치는 잠정치(-5.2%)보다 더 내려갈 수 있다고 설명했다.    스페인은 2013년부터 이어진 5년간의 긴 침체 이후 경제의 활력을 되찾으면서 유럽 평균보다 높은 성장률을 기록해왔지만, 코로나19의 직격탄을 맞으면서 경제전망이 매우 암울한 상황이다.    스페인 중앙은행인 방코 데 에스파냐는 지난 20일 펴낸 보고서에서 올해 GDP가 최소 6.6%에서 최대 13.6%까지 감소할 것으로 전망했다.     이날 발표된 독일의 경제 지표도 악화했다. 독일의 지난 3월 소매판매가 전월 대비 5.6% 감소한 것으로 집계됐다. 전년 동월과 비교해 2.8% 감소했다.    4월 실업자 수도 260만 명으로 전달보다 30만 명 정도 늘었다. 독일의 현재 고용자 수는 4천800만 명 정도인데, 이 가운데 1천만 명이 단축근무 대상이다.     코로나19 현황 실시간 집계 사이트인 월드오미터에 따르면 이날 오후 기준으로 유럽의 누적 확진자 수는 137만1천700여 명, 누적 사망자 수는 13만4천800여 명이었다.     lkbin@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=001&aid=0011582490
46,2020.04.30.,연합뉴스,"코로나19 집단면역 조사한다…당국 ""국민영양조사 통해 확인""(종합)","환자 많았던 대구·경북 지역에선 별도 조사 검토(서울=연합뉴스) 신선미 기자 = 방역당국이 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 '인구면역도' 조사를 국민영양조사를 통해 진행하기로 했다. 코로나19 환자가 많이 발생한 대구·경북에서는 면역도 검사가 별도 시행될 것으로 보인다.브리핑하는 권준욱 부본부장[연합뉴스 자료 사진]    권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책을 수립하기 위한 목적으로 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.    인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 전체 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다.    인구면역도는 국민 중 얼마나 많은 사람에게 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다.    권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용하겠다""는 구체적인 방안도 제시했다.    방역 당국에 따르면 국민건강영양조사가 진행 중이고, 조사에서 혈액샘플 수집도 시작된 상황이다.     국민건강영양조사 대상자는 약 1만 명이다. 조사 대상자의 동의를 받아야 확보한 혈액을 검사에 이용할 수 있는데, 이 중 70% 정도가 참여할 수 있을 것으로 보인다는 게 권 부본부장의 설명이다.    국내에서는 신천지대구교회와 관련해 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼, 방역당국은 이 감염병 특별관리지역에서 우선 항체검사를 시행할 방침이다.    권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다.    그는 또 ""항체 검사 중에는 신속 진단키트보다는 연구실에서 이용하는 ELISA(효소 면역 검지법)를 고려하고 있다""고 덧붙였다.     방역당국이 추진하려는 인구면역도 조사에 대해, 앞서 전문가들은 검사 방법의 정확도를 높인 뒤 조사를 시행해야 한다는 입장을 밝힌 바 있다.    오명돈 중앙임상위원회 위원장은 29일 국립중앙의료원에서 기자회견을 열어 ""신뢰도가 높고 정확한 항체 검사법을 확립한 뒤, 인구면역도 조사를 시행하는 것이 맞다""고 말했다.    오 위원장은 ""현재 개발된 항체 검사법은 신뢰도와 정확도가 만족스럽지 않은데 이를 해결해야 한다""고 덧붙였다.신종 코로나바이러스 감염증(코로나19) (PG)[장현경 제작] 일러스트    sun@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011582082
48,2020.04.30.,디지털타임스,코로나19 ‘집단면역’ 조사한다…“대구·경북 우선 검토”,"당국 “국민영양조사 통해 확보된 혈액 활용 계획”바이러스 무력화하는 항체 형성 여부로 평가정부가 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 집단면역 조사에 나선다.  권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책 수립을 위해 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다. 인구면역도는 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다. 권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용할 계획""이라고 말했다. 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼 이 지역을 대상으로 우선 항체검사를 실시할 방침이다.권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다. 김수연기자 newsnews@dt.co.kr권준욱 중앙방역대책부본부장(국립보건연구원장)이 국내 코로나19 발생 100일째인 28일 오후 충북 청주시 질병관리본부에서 국내 발생현황 및 확진환자 중간조사 결과 등 정례브리핑을 하고 있다. 연합뉴스     디지털타임스 채널 구독 / 뉴스스탠드 구독디지털타임스 홈페이지 바로가기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=029&aid=0002595985
49,2020.04.30.,연합뉴스,"코로나19 '집단면역' 조사한다…당국 ""국민영양조사 통해 확인""","환자 많았던 대구·경북 지역 우선 검토(서울=연합뉴스) 신선미 기자 = 방역당국이 신종 코로나바이러스 감염증(코로나19)의 국내 전파 규모를 확인하기 위한 '인구면역도' 조사를 시행하기로 했다. 브리핑하는 권준욱 부본부장[연합뉴스 자료 사진]    권준욱 중앙방역대책본부 부본부장은 30일 충북 오송 질병관리본부에서 열린 정례 브리핑에서 ""효과적인 방역 대책을 수립하기 위한 목적으로 코로나19 지역사회 감염 동향과 집단면역을 확인할 계획""이라고 밝혔다.    인구면역도 조사는 감염증에 걸린 뒤 면역이 생긴 인구가 얼마나 되는지를 파악하기 위해 수행한다. 코로나19의 경우 인구의 60% 이상이 감염증에 걸리면 '집단면역'이 형성된다고 알려졌다. 면역도 조사 결과는 감염자 중 사망자의 비율을 파악하는 데 활용할 수도 있다.    인구면역도는 바이러스를 무력화하는 항체가 형성됐는지 여부로 평가한다.    권 부본부장은 ""전체 국민을 대표할 수 있는 표본을 선정하는 방법의 하나로, 국민건강영양조사에서 확보되는 혈액을 활용하겠다""는 구체적인 방안도 제시했다.     국내에서는 신천지대구교회와 관련해 대구·경북 지역에서 많은 코로나19 확진자가 발생한 만큼, 방역당국은 이 감염병 특별관리지역에서 우선 항체검사를 시행할 방침이다.    권 부본부장은 ""전문가들과 논의해, 시약을 선정하고 신속하게 진행하도록 하겠다""고 밝혔다.신종 코로나바이러스 감염증(코로나19) (PG)[장현경 제작] 일러스트    sun@yna.co.kr▶코로나19 속보는 네이버 연합뉴스에서 [구독 클릭]▶[팩트체크] 연합뉴스가 확인한 '팩트' 이렇습니다▶제보하기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011581972
50,2020.04.30.,The Internet Hankyoreh,아베 “지구전 각오해야” 코로나19 긴급사태 연장,"“일상으로 돌아가기는 곤란”6일 종료 예정이던 긴급사태 한 달 연장할 것으로 전망대상 지역, 기간 확정 안돼아베 신조 일본 총리가 30일 일본 도쿄 국회에서 마스크를 쓰고 발언을 하고 있다. 도쿄/지지 연합뉴스일본 정부가 5월6일 종료할 예정이었던 코로나19 긴급사태 기간을 연장할 방침이다.아베 신조 일본 총리는 30일 저녁 기자단에 “5월 7일부터 이전 일상으로 돌아가기는 곤란하다고 생각한다. 어느 정도 지구전은 각오해야 한다. 연장 기간이 어느 정도가 될지는 전문가 의견을 듣겠다”며 긴급사태 연장을 확인했다.이에 앞서 아베 총리는 도쿄 총리관저에서 니카이 도시히로 자민당 간사장과 하야시 모토오 간사장 대리를 만나 긴급사태 기간 연장 방침을 전달했다고 <엔에이치케이>(NHK) 방송이 보도했다. 연장 기간과 대상 지역에 대해서는 전문가 의견을 청취한 뒤 최종적으로 판단하겠다는 뜻을 밝혔다. 니카이 간사장은 아베 총리와의 회담 뒤 기자단에 “매우 적절한 판단이라고 생각한다”고 말했다. 일본 정부는 코로나19 확진자가 급증하자 지난 7일 도쿄를 포함한 7개 광역지방자치단체를 대상으로 긴급사태를 선언했다. 이후 16일에는 긴급사태를 전국 모든 지역으로 확대했다. 일본 정부는 당초 봄철 장기 연휴가 끝나는 5월7일까지 사람들 간 접촉을 최대 80% 줄이면 감염 확산 기세를 꺾을 수 있다고 기대했다. 그러나 일본 내 코로나19 감염자는 29일에도 224명이 증가해서 2만명(크루즈선 ‘다이아몬드 프린세스’ 집단 감염 포함)이 넘은 상태다. 일본 정부가 기대한 만큼 감염 확산세가 꺾이지 않자, 긴급사태 연장은 불가피하다는 전망이 많았다. 남은 것은 기간과 대상 지역 정도 정도다. 일본 정부는 1일 전문가 회의를 개최할 예정이며, 이 회의에서 나온 의견을 토대로 최종 결정을 할 것으로 보인다.도쿄/조기원 특파원 garden@hani.co.kr▶네이버 뉴스판에서 한겨레21을 구독하세요!▶신문 구독신청▶코로나 절벽에 선 사람들[ⓒ한겨레신문 : 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=104&oid=028&aid=0002495710
51,2020.05.01.,뉴시스,코로나19 확진자 9명 늘어 1만774명…사흘째 한자릿수 증가,"해외유입 8명·지역발생 1명 추가완치 9072명…8685명 검사 중  사망 1명 늘어 248명…치명률 2.3%[대구=뉴시스] 이무열 기자 = 국내 첫 신종 코로나바이러스 감염증(코로나19) 확진환자가 발생한지 100일째인 28일 오후 코로나19 지역거점병원인 대구 중구 계명대학교 대구동산병원에서 근무 교대를 위해 방호복을 착용한 의료진이 병동으로 들어가고 있다. 2020.04.28. lmy@newsis.com[세종=뉴시스] 변해정 구무서 기자 = 국내 신종 코로나바이러스 감염증(코로나19) 확진자가 하루 사이 9명 늘어 1만774명이 됐다. 신규 확진자 수는 사흘 연속 한 자릿수를 유지했다. 사망자는 1명이 늘어 248명이다. 치명률은 2.3%다. 질병관리본부 중앙방역대책본부는 1일 오전 0시 기준 국내 코로나19 누적 확진자 수는 총 1만774명이라고 밝혔다. 전날 1만765명에 비해 9명 증가했다. 일일 신규 확진자 수는 지난달 29일(9명)과 30일(4명)에 이어 사흘째 한 자릿수를 유지했다. 지난달 18일(18명) 10명대로 줄어든 뒤 19일부터 이날까지 13일째 10명 안팎을 유지하고 있는 셈이다.  신규 확진자 9명 중 8명이 해외 유입 사례였다. 이 가운데 4명이 공항 검역 과정에서, 4명은 무증상 입국후 뒤늦게 지역사회에서 각각 확진됐다. 해당 지역은 모두 수도권(경기 2명, 서울 1명, 인천 1명)이다. 전체 확진자 중 해외유입 사례는 총 1073명으로 늘어났다. 내국인이 90.6%를 차지한다. 공항 검역 과정에서 450명, 지역사회에서 623명 확인됐다.신규 확진자 1명은 경북 지역에서 발생한 사례다.  국내 인구 10만명당 코로나19 발생률은 20.78명이다.사망자는 전날 대비 1명이 늘어 총 248명이다. 확진자 대비 사망자 비율인 치명률은 2.30%였다. 80세 이상 24.28%, 70대 10.58%, 60대 2.60%, 50대 0.77%, 40대 0.21%, 30대 0.17% 순이다. 완치해 격리해제 된 확진자는 13명 늘어 총 9072명이 됐다. 신규 확진자 수보다 격리해제자 수가 더 많아 격리 치료를 받는 확진자는 1454명으로 5명 감소했다. 코로나19 진단검사에서 음성 판정을 받은 인원은 총 60만3610명이다. 현재 8685명은 검사결과를 기다리고 있다.☞공감언론 뉴시스 hjpyun@newsis.com, nowest@newsis.com▶ 네이버에서 뉴시스TV 구독하기▶ K-Artprice, 유명 미술작품 가격 공개▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009842603
